Image,Name,Status,Disease Name
augimg/Maple___powdery_mildew/aCapture.PNG 8.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/zdownload.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 3.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/yCapture.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dCapture.PNG 2.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cistockphoto-1335217312-612x612.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/d360_F_223449477_yJ5ILOPoB7OyoJkmolcz9PwZUjeGNNkB.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 18.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/bCapture.PNG 27.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dstock-photo-powdery-mildew-on-leaf-of-norway-maple-maple-tree-fungal-disease-1184904139.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/zCapture.PNG 22.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 8.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dCapture.PNG 29.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/yCapture.PNG 22.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/orgi-powdery-mildew-maple-leaf-pathogenic-fungi-phytopathology-plant-diseases-powdery-mildew-maple-leaf-white-spots-powdery-192964372.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/orgi-Capture.PNG 11.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/orgi-Capture.PNG 10.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/zistockphoto-1335217312-612x612.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/aCapture.PNG 24.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/astock-photo-powdery-mildew-on-leaf-of-norway-maple-maple-tree-fungal-disease-1184904139.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/orgi-istockphoto-1335217312-612x612.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/b160_F_223718133_TbMw2xnxhD8uv58JGHP83SLQh0gMOqUi.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dCapture.PNG 16.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 28.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dCapture.PNG 21.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/d160_F_223718133_TbMw2xnxhD8uv58JGHP83SLQh0gMOqUi.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 10.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/orgi-Capture.PNG 26.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/a360_F_223449477_yJ5ILOPoB7OyoJkmolcz9PwZUjeGNNkB.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dimages.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/yCapture.PNG 5.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 28.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/zmaplepowderymildewfirstscans009.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/yCapture.PNG 27.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dCapture.PNG 24.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/aCapture.PNG 12.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 12.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/zCapture.PNG 27.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/yCapture.PNG 21.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/bCapture.PNG 2.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 1.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 6.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/zCapture.PNG 29.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dCapture.PNG 25.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/orgi-mildewonbigleafmaplescloseup.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 7.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 17.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 23.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 25.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 14.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 29.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/aCapture.PNG 7.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/bCapture.PNG 15.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/orgi-Capture.PNG 20.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dpowdery-mildew-maple-leaf-pathogenic-fungi-phytopathology-plant-diseases-powdery-mildew-maple-leaf-white-spots-powdery-192964372.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cCapture.PNG 27.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/aCapture.PNG 1.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/yCapture.PNG 11.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/aCapture.PNG 21.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/dCapture.PNG 28.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/bistockphoto-1335217312-612x612.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/xCapture.PNG 24.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/cimages.jpg,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/aCapture.PNG 3.PNG,Maple,diseased,powdery_mildew
augimg/Maple___powdery_mildew/ddownload.jpg,Maple,diseased,powdery_mildew
augimg/Tomato___healthy/yCapture.PNG 7.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 55.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 42.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 101.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xdownload (4).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-download (5).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 105.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bdownload (3).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 71.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 28.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 81.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 36.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zimages.jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 104.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bimages (9).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 101.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-images (8).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 19.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bimages (1).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 20.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aimages (4).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 55.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dimages (10).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 70.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bimages (27).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 110.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/ximages (17).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 112.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 126.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 35.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 18.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yimages (9).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 37.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yimages (29).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 100.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dimages (16).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 3.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 82.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 43.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 88.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 105.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 33.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 22.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 96.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 14.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 20.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 115.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 4.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cimages (13).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/cimages (3).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/ximages.jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 44.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zdownload (5).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/adownload.jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 98.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 64.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 108.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dimages (26).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/yimages (4).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/cimages (30).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 62.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 125.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 85.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 77.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 47.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 65.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 100.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 72.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 41.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 68.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 44.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 104.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 50.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-images (19).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 115.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 19.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 110.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 22.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 124.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 19.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 126.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 72.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 83.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 92.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 121.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dimages (8).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 56.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 107.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 85.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 40.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 8.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 92.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yimages (18).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 100.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 92.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 70.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 79.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 2.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 56.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 122.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aimages.jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 69.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 49.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 117.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 16.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 32.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 101.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 2.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 95.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 47.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 32.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aimages (32).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 101.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 125.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 104.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 45.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yimages (1).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 105.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 76.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 110.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 36.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 117.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dimages (15).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 121.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 43.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 11.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aimages (29).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 73.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 57.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 66.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 52.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/adownload (2).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 80.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/ximages (10).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 42.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 59.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 52.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 72.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-images (23).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aimages (14).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/ximages (13).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 13.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bimages (10).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/bimages (15).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 64.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 49.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 30.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 60.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 66.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bimages (31).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 56.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 99.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 6.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 33.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 28.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 57.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 7.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 30.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cimages (10).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 69.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-images (6).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 42.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 22.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 65.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 25.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yimages (7).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 107.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dimages (20).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 50.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 67.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aimages (21).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 79.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 123.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 26.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cdownload (4).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 32.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 5.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 86.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG 116.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 29.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bdownload (4).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/adownload (1).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/yimages (23).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 36.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 118.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 59.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 35.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 13.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/cCapture.PNG 122.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bCapture.PNG 115.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 104.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG 48.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 83.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/dCapture.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/orgi-Capture.PNG 58.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 8.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zimages (10).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/bdownload (2).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/yCapture.PNG 36.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/aCapture.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/xCapture.PNG 120.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/bimages (3).jpg,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 76.PNG,Tomato,healthy,no disease found
augimg/Tomato___healthy/zCapture.PNG 12.PNG,Tomato,healthy,no disease found
